resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta,company,original_value,variant_value,original_course_status,variant_course_status,jd_requirement,context_classification,primary_changed_component,primary_component_change,primary_weighted_change,explanation
R001,JOB022,R001_CF_NAME,name,Ananya Iyer,0.0,1.0,0.0,0.0,0.769557,0.416366,0.0,1.0,0.0,0.0,0.766267,0.415592,-0.000774,Company_Data_A,Priya Nair,Ananya Iyer,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications|Business Intelligence; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 2 years,Not Supported,semantic,-0.00329,-0.000774,Changing name to Ananya Iyer changed the score from 0.4164 to 0.4156 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R016,JOB010,R016_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 36,0.0,1.0,0.5,0.0,0.80515,0.512976,0.0,1.0,0.0,0.0,0.809488,0.425762,-0.087214,Company_Tech_A,B.Tech | 31,B.A. LL.B. | 36,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,education_course,-0.5,-0.088235,Changing degree+age to B.A. LL.B. | 36 changed the score from 0.5130 to 0.4258 (delta -0.0872). education_course made the largest negative weighted contribution change (-0.0882).
R016,JOB010,R016_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 120,0.0,1.0,0.5,0.0,0.80515,0.512976,0.0,1.0,0.5,0.0,0.799801,0.511718,-0.001258,Company_Tech_A,Indian Institute of Technology Kharagpur | 108,Indian Institute of Technology Madras | 120,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,-0.005349,-0.001259,Changing college+experience to Indian Institute of Technology Madras | 120 changed the score from 0.5130 to 0.5117 (delta -0.0013). semantic made the largest negative weighted contribution change (-0.0013).
R016,JOB010,R016_CF_NAME_AGE,name+age,Vikram Reddy | 36,0.0,1.0,0.5,0.0,0.80515,0.512976,0.0,1.0,0.5,0.0,0.801242,0.512057,-0.000919,Company_Tech_A,Ishita Chopra | 31,Vikram Reddy | 36,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,-0.003908,-0.00092,Changing name+age to Vikram Reddy | 36 changed the score from 0.5130 to 0.5121 (delta -0.0009). semantic made the largest negative weighted contribution change (-0.0009).
R017,JOB015,R017_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Delhi,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.4,0.0,0.722085,0.475785,-0.000458,Company_Health_A,Indian Institute of Technology Bombay | Chennai,Indian Institute of Technology Kharagpur | Delhi,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,semantic,-0.001947,-0.000458,Changing college+city to Indian Institute of Technology Kharagpur | Delhi changed the score from 0.4762 to 0.4758 (delta -0.0005). semantic made the largest negative weighted contribution change (-0.0005).
R017,JOB015,R017_CF_DEGREE_COURSE,degree+course,LLM | Fine Arts / Painting,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.0,0.0,0.721903,0.405154,-0.071089,Company_Health_A,Diploma | Hotel Management,LLM | Fine Arts / Painting,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,education_course,-0.4,-0.070588,Changing degree+course to LLM | Fine Arts / Painting changed the score from 0.4762 to 0.4052 (delta -0.0711). education_course made the largest negative weighted contribution change (-0.0706).
R017,JOB015,R017_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.4,0.0,0.732147,0.478152,0.001909,Company_Health_A,Indian Institute of Technology Bombay | Priya Nair,Indian Institute of Technology Kharagpur | Divya Rao,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,semantic,0.008115,0.001909,Changing college+name to Indian Institute of Technology Kharagpur | Divya Rao changed the score from 0.4762 to 0.4782 (delta +0.0019). semantic made the largest positive weighted contribution change (+0.0019).
R017,JOB015,R017_CF_NAME_CITY,name+city,Divya Rao | Delhi,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.4,0.0,0.730681,0.477807,0.001564,Company_Health_A,Priya Nair | Chennai,Divya Rao | Delhi,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,semantic,0.006649,0.001564,Changing name+city to Divya Rao | Delhi changed the score from 0.4762 to 0.4778 (delta +0.0016). semantic made the largest positive weighted contribution change (+0.0016).
R017,JOB015,R017_CF_DEGREE_AGE,degree+age,LLM | 36,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.0,0.0,0.713473,0.40317,-0.073073,Company_Health_A,Diploma | 31,LLM | 36,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,education_course,-0.4,-0.070588,Changing degree+age to LLM | 36 changed the score from 0.4762 to 0.4032 (delta -0.0731). education_course made the largest negative weighted contribution change (-0.0706).
R017,JOB015,R017_CF_COURSE_EXPERIENCE,course+experience,Fine Arts / Painting | 144,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.4,0.0,0.730171,0.477687,0.001444,Company_Health_A,Hotel Management | 132,Fine Arts / Painting | 144,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,semantic,0.006139,0.001444,Changing course+experience to Fine Arts / Painting | 144 changed the score from 0.4762 to 0.4777 (delta +0.0014). semantic made the largest positive weighted contribution change (+0.0014).
R017,JOB015,R017_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 144,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.4,0.0,0.7258,0.476659,0.000416,Company_Health_A,Indian Institute of Technology Bombay | 132,Indian Institute of Technology Kharagpur | 144,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,semantic,0.001768,0.000416,Changing college+experience to Indian Institute of Technology Kharagpur | 144 changed the score from 0.4762 to 0.4767 (delta +0.0004). semantic made the largest positive weighted contribution change (+0.0004).
R017,JOB015,R017_CF_NAME_AGE,name+age,Divya Rao | 36,0.0,1.0,0.4,0.0,0.724032,0.476243,0.0,1.0,0.4,0.0,0.732568,0.478251,0.002008,Company_Health_A,Priya Nair | 31,Divya Rao | 36,,,Company: Company_Health_A; Preferred course: Health and Fitness; Accepted courses: Health and Fitness|Physical Education|Sports Science|Nutrition; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|B.Sc|B.P.Ed|Diploma; Minimum experience: 1 years,Not Supported,semantic,0.008536,0.002008,Changing name+age to Divya Rao | 36 changed the score from 0.4762 to 0.4783 (delta +0.0020). semantic made the largest positive weighted contribution change (+0.0020).
R018,JOB008,R018_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Mumbai,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.4,0.0,0.7664,0.486212,-0.000771,Company_Data_A,Indian Institute of Technology Delhi | Chennai,NIT Tiruchirappalli | Mumbai,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,-0.003277,-0.000771,Changing college+city to NIT Tiruchirappalli | Mumbai changed the score from 0.4870 to 0.4862 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R018,JOB008,R018_CF_DEGREE_COURSE,degree+course,Diploma | Commerce and Law,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.0,0.0,0.772402,0.417036,-0.069947,Company_Data_A,B.Sc | Information Technology,Diploma | Commerce and Law,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,education_course,-0.4,-0.070588,Changing degree+course to Diploma | Commerce and Law changed the score from 0.4870 to 0.4170 (delta -0.0699). education_course made the largest negative weighted contribution change (-0.0706).
R018,JOB008,R018_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.4,0.0,0.769103,0.486848,-0.000135,Company_Data_A,Indian Institute of Technology Delhi | Vikram Reddy,NIT Tiruchirappalli | Rohan Gupta,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,-0.000574,-0.000135,Changing college+name to NIT Tiruchirappalli | Rohan Gupta changed the score from 0.4870 to 0.4868 (delta -0.0001). semantic made the largest negative weighted contribution change (-0.0001).
R018,JOB008,R018_CF_NAME_CITY,name+city,Rohan Gupta | Mumbai,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.4,0.0,0.770604,0.487201,0.000218,Company_Data_A,Vikram Reddy | Chennai,Rohan Gupta | Mumbai,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.000927,0.000218,Changing name+city to Rohan Gupta | Mumbai changed the score from 0.4870 to 0.4872 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R018,JOB008,R018_CF_DEGREE_AGE,degree+age,Diploma | 35,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.4,0.0,0.773718,0.487934,0.000951,Company_Data_A,B.Sc | 30,Diploma | 35,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.004041,0.000951,Changing degree+age to Diploma | 35 changed the score from 0.4870 to 0.4879 (delta +0.0010). semantic made the largest positive weighted contribution change (+0.0010).
R018,JOB008,R018_CF_COURSE_EXPERIENCE,course+experience,Commerce and Law | 84,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.0,0.0,0.772452,0.417048,-0.069935,Company_Data_A,Information Technology | 72,Commerce and Law | 84,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,education_course,-0.4,-0.070588,Changing course+experience to Commerce and Law | 84 changed the score from 0.4870 to 0.4170 (delta -0.0699). education_course made the largest negative weighted contribution change (-0.0706).
R018,JOB008,R018_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 84,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.4,0.0,0.765955,0.486107,-0.000876,Company_Data_A,Indian Institute of Technology Delhi | 72,NIT Tiruchirappalli | 84,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,-0.003722,-0.000876,Changing college+experience to NIT Tiruchirappalli | 84 changed the score from 0.4870 to 0.4861 (delta -0.0009). semantic made the largest negative weighted contribution change (-0.0009).
R018,JOB008,R018_CF_NAME_AGE,name+age,Rohan Gupta | 35,0.0,1.0,0.4,0.0,0.769677,0.486983,0.0,1.0,0.4,0.0,0.771001,0.487294,0.000311,Company_Data_A,Vikram Reddy | 30,Rohan Gupta | 35,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.001324,0.000312,Changing name+age to Rohan Gupta | 35 changed the score from 0.4870 to 0.4873 (delta +0.0003). semantic made the largest positive weighted contribution change (+0.0003).
R019,JOB005,R019_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Pune,0.25,1.0,0.0,0.0,0.707676,0.490042,0.25,1.0,0.0,0.0,0.708705,0.490283,0.000241,Company_Consulting_A,Indian Institute of Technology Roorkee | Kolkata,Indian Institute of Technology Bombay | Pune,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,0.001029,0.000242,Changing college+city to Indian Institute of Technology Bombay | Pune changed the score from 0.4900 to 0.4903 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R019,JOB005,R019_CF_DEGREE_COURSE,degree+course,M.Com | Electronics,0.25,1.0,0.0,0.0,0.707676,0.490042,0.25,1.0,0.0,0.0,0.699903,0.488212,-0.00183,Company_Consulting_A,B.Sc | Management,M.Com | Electronics,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,-0.007773,-0.001829,Changing degree+course to M.Com | Electronics changed the score from 0.4900 to 0.4882 (delta -0.0018). semantic made the largest negative weighted contribution change (-0.0018).
R019,JOB005,R019_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Ananya Iyer,0.25,1.0,0.0,0.0,0.707676,0.490042,0.25,1.0,0.0,0.0,0.714445,0.491634,0.001592,Company_Consulting_A,Indian Institute of Technology Roorkee | Priya Nair,Indian Institute of Technology Bombay | Ananya Iyer,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,0.006769,0.001593,Changing college+name to Indian Institute of Technology Bombay | Ananya Iyer changed the score from 0.4900 to 0.4916 (delta +0.0016). semantic made the largest positive weighted contribution change (+0.0016).
R019,JOB005,R019_CF_NAME_CITY,name+city,Ananya Iyer | Pune,0.25,1.0,0.0,0.0,0.707676,0.490042,0.25,1.0,0.0,0.0,0.715184,0.491808,0.001766,Company_Consulting_A,Priya Nair | Kolkata,Ananya Iyer | Pune,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,0.007508,0.001767,Changing name+city to Ananya Iyer | Pune changed the score from 0.4900 to 0.4918 (delta +0.0018). semantic made the largest positive weighted contribution change (+0.0018).
R019,JOB005,R019_CF_DEGREE_AGE,degree+age,M.Com | 30,0.25,1.0,0.0,0.0,0.707676,0.490042,0.25,1.0,0.0,0.0,0.705142,0.489445,-0.000597,Company_Consulting_A,B.Sc | 25,M.Com | 30,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,-0.002534,-0.000596,Changing degree+age to M.Com | 30 changed the score from 0.4900 to 0.4894 (delta -0.0006). semantic made the largest negative weighted contribution change (-0.0006).
