resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,score_delta,abs_delta,direction,context_classification,magnitude_category,audit_signal,primary_changed_component,high_magnitude_direct_proxy,any_decision_flip,flip_direction,base_selected_0.55,variant_selected_0.55,decision_flip_0.55,base_selected_0.6,variant_selected_0.6,decision_flip_0.6,base_selected_0.65,variant_selected_0.65,decision_flip_0.65
R131,JOB011,R131_CF_CITY,city,Pune,0.508346,0.508087,-0.000259,0.000259,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R131,JOB011,R131_CF_AGE,age,28,0.508346,0.508346,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R132,JOB017,R132_CF_NAME,name,Neha Kapoor,0.559618,0.552348,-0.00727,0.00727,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R132,JOB017,R132_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.559618,0.55676,-0.002858,0.002858,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R132,JOB017,R132_CF_CITY,city,Hyderabad,0.559618,0.558309,-0.001309,0.001309,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R132,JOB017,R132_CF_AGE,age,30,0.559618,0.562053,0.002435,0.002435,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R133,JOB022,R133_CF_NAME,name,Vikram Reddy,0.412682,0.41838,0.005698,0.005698,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R133,JOB022,R133_CF_COLLEGE,college,Indian Institute of Technology Madras,0.412682,0.416101,0.003419,0.003419,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R133,JOB022,R133_CF_CITY,city,Ahmedabad,0.412682,0.411359,-0.001323,0.001323,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R133,JOB022,R133_CF_AGE,age,35,0.412682,0.412682,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R134,JOB008,R134_CF_NAME,name,Divya Rao,0.418866,0.417622,-0.001244,0.001244,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R134,JOB008,R134_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.418866,0.41838,-0.000486,0.000486,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R134,JOB008,R134_CF_CITY,city,Kolkata,0.418866,0.419187,0.000321,0.000321,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R134,JOB008,R134_CF_AGE,age,34,0.418866,0.418866,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R135,JOB017,R135_CF_NAME,name,Rohan Gupta,0.524993,0.525835,0.000842,0.000842,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R135,JOB017,R135_CF_COLLEGE,college,NIT Tiruchirappalli,0.524993,0.524119,-0.000874,0.000874,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R135,JOB017,R135_CF_CITY,city,Bangalore,0.524993,0.525321,0.000328,0.000328,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R135,JOB017,R135_CF_AGE,age,26,0.524993,0.524993,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R136,JOB018,R136_CF_NAME,name,Ananya Iyer,0.47859,0.478628,3.8e-05,3.8e-05,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R136,JOB018,R136_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.47859,0.480438,0.001848,0.001848,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R136,JOB018,R136_CF_CITY,city,Delhi,0.47859,0.478953,0.000363,0.000363,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R136,JOB018,R136_CF_AGE,age,40,0.47859,0.47859,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R137,JOB007,R137_CF_NAME,name,Ananya Iyer,0.698216,0.701859,0.003643,0.003643,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R137,JOB007,R137_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.698216,0.699316,0.0011,0.0011,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R137,JOB007,R137_CF_CITY,city,Mumbai,0.698216,0.698294,7.8e-05,7.8e-05,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R137,JOB007,R137_CF_AGE,age,29,0.698216,0.699133,0.000917,0.000917,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R138,JOB012,R138_CF_NAME,name,Arjun Sharma,0.591099,0.591711,0.000612,0.000612,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R138,JOB012,R138_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.591099,0.590948,-0.000151,0.000151,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R138,JOB012,R138_CF_CITY,city,Pune,0.591099,0.590468,-0.000631,0.000631,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R138,JOB012,R138_CF_AGE,age,29,0.591099,0.591099,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R139,JOB023,R139_CF_NAME,name,Arjun Sharma,0.486192,0.482737,-0.003455,0.003455,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R139,JOB023,R139_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.486192,0.482867,-0.003325,0.003325,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R139,JOB023,R139_CF_CITY,city,Hyderabad,0.486192,0.486378,0.000186,0.000186,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R139,JOB023,R139_CF_AGE,age,40,0.486192,0.485424,-0.000768,0.000768,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R140,JOB009,R140_CF_NAME,name,Aditya Verma,0.657526,0.657206,-0.00032,0.00032,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R140,JOB009,R140_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.657526,0.657797,0.000271,0.000271,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R140,JOB009,R140_CF_CITY,city,Ahmedabad,0.657526,0.656881,-0.000645,0.000645,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R140,JOB009,R140_CF_AGE,age,38,0.657526,0.657526,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R141,JOB010,R141_CF_NAME,name,Karan Mehta,0.49814,0.497093,-0.001047,0.001047,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R141,JOB010,R141_CF_COLLEGE,college,Indian Institute of Technology Madras,0.49814,0.498966,0.000826,0.000826,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R141,JOB010,R141_CF_CITY,city,Kolkata,0.49814,0.498508,0.000368,0.000368,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R141,JOB010,R141_CF_AGE,age,34,0.49814,0.49814,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R142,JOB010,R142_CF_NAME,name,Vikram Reddy,0.47551,0.473563,-0.001947,0.001947,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R142,JOB010,R142_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.47551,0.475835,0.000325,0.000325,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R142,JOB010,R142_CF_CITY,city,Bangalore,0.47551,0.473445,-0.002065,0.002065,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R142,JOB010,R142_CF_AGE,age,36,0.47551,0.476626,0.001116,0.001116,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R143,JOB004,R143_CF_NAME,name,Divya Rao,0.481341,0.483961,0.00262,0.00262,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R143,JOB004,R143_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.481341,0.480236,-0.001105,0.001105,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R143,JOB004,R143_CF_CITY,city,Delhi,0.481341,0.480789,-0.000552,0.000552,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R143,JOB004,R143_CF_AGE,age,31,0.481341,0.481341,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R144,JOB023,R144_CF_NAME,name,Rohan Gupta,0.41903,0.419027,-3e-06,3e-06,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R144,JOB023,R144_CF_COLLEGE,college,NIT Tiruchirappalli,0.41903,0.418034,-0.000996,0.000996,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R144,JOB023,R144_CF_CITY,city,Chennai,0.41903,0.417989,-0.001041,0.001041,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R144,JOB023,R144_CF_AGE,age,35,0.41903,0.421234,0.002204,0.002204,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R145,JOB005,R145_CF_NAME,name,Priya Nair,0.408901,0.408684,-0.000217,0.000217,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R145,JOB005,R145_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.408901,0.409121,0.00022,0.00022,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R145,JOB005,R145_CF_CITY,city,Chennai,0.408901,0.409422,0.000521,0.000521,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R145,JOB005,R145_CF_AGE,age,41,0.408901,0.408561,-0.00034,0.00034,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R146,JOB025,R146_CF_NAME,name,Ananya Iyer,0.620103,0.620403,0.0003,0.0003,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R146,JOB025,R146_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.620103,0.621454,0.001351,0.001351,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R146,JOB025,R146_CF_CITY,city,Hyderabad,0.620103,0.620038,-6.5e-05,6.5e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R146,JOB025,R146_CF_AGE,age,39,0.620103,0.620103,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,True,True,False,False,False,False
R147,JOB007,R147_CF_NAME,name,Arjun Sharma,0.50803,0.505304,-0.002726,0.002726,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R147,JOB007,R147_CF_COLLEGE,college,BITS Pilani,0.50803,0.507745,-0.000285,0.000285,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R147,JOB007,R147_CF_CITY,city,Ahmedabad,0.50803,0.507316,-0.000714,0.000714,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R147,JOB007,R147_CF_AGE,age,28,0.50803,0.50803,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R148,JOB012,R148_CF_NAME,name,Arjun Sharma,0.525733,0.528728,0.002995,0.002995,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
