resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score
R076,JOB019,R076_CF_DEGREE_AGE,degree+age,BBA | 51,0.389681,0.461119
R076,JOB019,R076_CF_COURSE_EXPERIENCE,course+experience,Fine Arts / Painting | 216,0.389681,0.389681
R076,JOB019,R076_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 216,0.389681,0.390461
R076,JOB019,R076_CF_NAME_AGE,name+age,Aditya Verma | 51,0.389681,0.390834
R077,JOB002,R077_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Ahmedabad,0.476572,0.473155
R077,JOB002,R077_CF_DEGREE_COURSE,degree+course,Bachelor | Commerce and Law,0.476572,0.475918
R077,JOB002,R077_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.476572,0.471234
R077,JOB002,R077_CF_NAME_CITY,name+city,Neha Kapoor | Ahmedabad,0.476572,0.469446
R077,JOB002,R077_CF_DEGREE_AGE,degree+age,Bachelor | 44,0.476572,0.479392
R077,JOB002,R077_CF_COURSE_EXPERIENCE,course+experience,Commerce and Law | 132,0.476572,0.475676
R077,JOB002,R077_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 132,0.476572,0.475793
R077,JOB002,R077_CF_NAME_AGE,name+age,Neha Kapoor | 44,0.476572,0.471518
R078,JOB018,R078_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Kolkata,0.541346,0.542673
R078,JOB018,R078_CF_DEGREE_COURSE,degree+course,MBA | Computer Applications,0.541346,0.400262
R078,JOB018,R078_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.541346,0.541074
R078,JOB018,R078_CF_NAME_CITY,name+city,Karan Mehta | Kolkata,0.541346,0.544857
R078,JOB018,R078_CF_DEGREE_AGE,degree+age,MBA | 37,0.541346,0.470758
R078,JOB018,R078_CF_COURSE_EXPERIENCE,course+experience,Computer Applications | 109,0.541346,0.470861
R078,JOB018,R078_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 109,0.541346,0.542412
R078,JOB018,R078_CF_NAME_AGE,name+age,Karan Mehta | 37,0.541346,0.544472
R079,JOB003,R079_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Bangalore,0.486572,0.48974
R079,JOB003,R079_CF_DEGREE_COURSE,degree+course,M.E. | Sociology,0.486572,0.416488
R079,JOB003,R079_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.486572,0.488453
R079,JOB003,R079_CF_NAME_CITY,name+city,Vikram Reddy | Bangalore,0.486572,0.488086
R079,JOB003,R079_CF_DEGREE_AGE,degree+age,M.E. | 40,0.486572,0.486572
R079,JOB003,R079_CF_COURSE_EXPERIENCE,course+experience,Sociology | 121,0.486572,0.416488
R079,JOB003,R079_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 121,0.486572,0.489181
R079,JOB003,R079_CF_NAME_AGE,name+age,Vikram Reddy | 40,0.486572,0.487025
R080,JOB012,R080_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Delhi,0.555116,0.555244
R080,JOB012,R080_CF_DEGREE_COURSE,degree+course,MCA | Sociology,0.555116,0.396077
R080,JOB012,R080_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.555116,0.553345
R080,JOB012,R080_CF_NAME_CITY,name+city,Divya Rao | Delhi,0.555116,0.554704
R080,JOB012,R080_CF_DEGREE_AGE,degree+age,MCA | 26,0.555116,0.484312
R080,JOB012,R080_CF_COURSE_EXPERIENCE,course+experience,Sociology | 27,0.555116,0.466881
R080,JOB012,R080_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 27,0.555116,0.554582
R080,JOB012,R080_CF_NAME_AGE,name+age,Divya Rao | 26,0.555116,0.553948
R081,JOB007,R081_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Chennai,0.589958,0.592195
R081,JOB007,R081_CF_DEGREE_COURSE,degree+course,BCA | Electrical Engineering,0.589958,0.412427
R081,JOB007,R081_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Divya Rao,0.589958,0.591517
R081,JOB007,R081_CF_NAME_CITY,name+city,Divya Rao | Chennai,0.589958,0.591333
R081,JOB007,R081_CF_DEGREE_AGE,degree+age,BCA | 33,0.589958,0.50742
R081,JOB007,R081_CF_COURSE_EXPERIENCE,course+experience,Electrical Engineering | 48,0.589958,0.49907
R081,JOB007,R081_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 48,0.589958,0.59284
R081,JOB007,R081_CF_NAME_AGE,name+age,Divya Rao | 33,0.589958,0.592073
R082,JOB016,R082_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Chennai,0.485126,0.486703
R082,JOB016,R082_CF_DEGREE_COURSE,degree+course,M.Tech | Science,0.485126,0.562835
R082,JOB016,R082_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.485126,0.477828
R082,JOB016,R082_CF_NAME_CITY,name+city,Priya Nair | Chennai,0.485126,0.484881
R082,JOB016,R082_CF_DEGREE_AGE,degree+age,M.Tech | 33,0.485126,0.491067
R082,JOB016,R082_CF_COURSE_EXPERIENCE,course+experience,Science | 63,0.485126,0.563489
R082,JOB016,R082_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 63,0.485126,0.485131
R082,JOB016,R082_CF_NAME_AGE,name+age,Priya Nair | 33,0.485126,0.483749
R083,JOB017,R083_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Pune,0.559715,0.563887
R083,JOB017,R083_CF_DEGREE_COURSE,degree+course,M.Sc | Economics,0.559715,0.389376
R083,JOB017,R083_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.559715,0.558517
R083,JOB017,R083_CF_NAME_CITY,name+city,Ananya Iyer | Pune,0.559715,0.556814
R083,JOB017,R083_CF_DEGREE_AGE,degree+age,M.Sc | 32,0.559715,0.493627
R083,JOB017,R083_CF_COURSE_EXPERIENCE,course+experience,Economics | 24,0.559715,0.459441
R083,JOB017,R083_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 24,0.559715,0.564421
R083,JOB017,R083_CF_NAME_AGE,name+age,Ananya Iyer | 32,0.559715,0.557092
R084,JOB004,R084_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Ahmedabad,0.48113,0.478362
R084,JOB004,R084_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Biotechnology,0.48113,0.41166
R084,JOB004,R084_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.48113,0.480272
R084,JOB004,R084_CF_NAME_CITY,name+city,Ishita Chopra | Ahmedabad,0.48113,0.479352
R084,JOB004,R084_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 33,0.48113,0.411963
R084,JOB004,R084_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 60,0.48113,0.479987
R084,JOB004,R084_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 60,0.48113,0.478865
R084,JOB004,R084_CF_NAME_AGE,name+age,Ishita Chopra | 33,0.48113,0.479744
R085,JOB004,R085_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Kolkata,0.466289,0.466879
R085,JOB004,R085_CF_DEGREE_COURSE,degree+course,LLM | Finance,0.466289,0.406504
R085,JOB004,R085_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.466289,0.46606
R085,JOB004,R085_CF_NAME_CITY,name+city,Aditya Verma | Kolkata,0.466289,0.465367
R085,JOB004,R085_CF_DEGREE_AGE,degree+age,LLM | 31,0.466289,0.406289
R085,JOB004,R085_CF_COURSE_EXPERIENCE,course+experience,Finance | 60,0.466289,0.466504
R085,JOB004,R085_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 60,0.466289,0.466974
R085,JOB004,R085_CF_NAME_AGE,name+age,Aditya Verma | 31,0.466289,0.465386
R086,JOB005,R086_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Bangalore,0.492528,0.496794
R086,JOB005,R086_CF_DEGREE_COURSE,degree+course,Diploma | Criminology,0.492528,0.490713
R086,JOB005,R086_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.492528,0.487075
R086,JOB005,R086_CF_NAME_CITY,name+city,Aditya Verma | Bangalore,0.492528,0.491354
R086,JOB005,R086_CF_DEGREE_AGE,degree+age,Diploma | 30,0.492528,0.491014
R086,JOB005,R086_CF_COURSE_EXPERIENCE,course+experience,Criminology | 60,0.492528,0.490596
R086,JOB005,R086_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 60,0.492528,0.492582
R086,JOB005,R086_CF_NAME_AGE,name+age,Aditya Verma | 30,0.492528,0.48699
R087,JOB014,R087_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Mumbai,0.550469,0.548491
R087,JOB014,R087_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.550469,0.547623
R087,JOB014,R087_CF_NAME_CITY,name+city,Karan Mehta | Mumbai,0.550469,0.551292
R087,JOB014,R087_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 108,0.550469,0.548571
R087,JOB014,R087_CF_NAME_AGE,name+age,Karan Mehta | 38,0.550469,0.551502
R088,JOB025,R088_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Chennai,0.529057,0.531544
R088,JOB025,R088_CF_DEGREE_COURSE,degree+course,B.Com | Hospitality Management,0.529057,0.387881
R088,JOB025,R088_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.529057,0.531325
R088,JOB025,R088_CF_NAME_CITY,name+city,Vikram Reddy | Chennai,0.529057,0.529321
R088,JOB025,R088_CF_DEGREE_AGE,degree+age,B.Com | 35,0.529057,0.458469
R088,JOB025,R088_CF_COURSE_EXPERIENCE,course+experience,Hospitality Management | 88,0.529057,0.458469
R088,JOB025,R088_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 88,0.529057,0.531327
R088,JOB025,R088_CF_NAME_AGE,name+age,Vikram Reddy | 35,0.529057,0.529047
R089,JOB004,R089_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Pune,0.468624,0.466159
R089,JOB004,R089_CF_DEGREE_COURSE,degree+course,B.Tech | Marketing,0.468624,0.483318
R089,JOB004,R089_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Vikram Reddy,0.468624,0.465641
R089,JOB004,R089_CF_NAME_CITY,name+city,Vikram Reddy | Pune,0.468624,0.466981
R089,JOB004,R089_CF_DEGREE_AGE,degree+age,B.Tech | 31,0.468624,0.483624
R089,JOB004,R089_CF_COURSE_EXPERIENCE,course+experience,Marketing | 60,0.468624,0.468318
R089,JOB004,R089_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 60,0.468624,0.466487
R089,JOB004,R089_CF_NAME_AGE,name+age,Vikram Reddy | 31,0.468624,0.467853
R090,JOB015,R090_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Hyderabad,0.477432,0.478908
R090,JOB015,R090_CF_DEGREE_COURSE,degree+course,B.Sc | Information Technology,0.477432,0.477859
R090,JOB015,R090_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.477432,0.475513
R090,JOB015,R090_CF_NAME_CITY,name+city,Rohan Gupta | Hyderabad,0.477432,0.476734
R090,JOB015,R090_CF_DEGREE_AGE,degree+age,B.Sc | 39,0.477432,0.475937
R090,JOB015,R090_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 144,0.477432,0.479182
R090,JOB015,R090_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 144,0.477432,0.47789
R090,JOB015,R090_CF_NAME_AGE,name+age,Rohan Gupta | 39,0.477432,0.475671
R091,JOB001,R091_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Ahmedabad,0.462299,0.46162
R091,JOB001,R091_CF_DEGREE_COURSE,degree+course,B.Sc | Management,0.462299,0.402405
R091,JOB001,R091_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.462299,0.457458
R091,JOB001,R091_CF_NAME_CITY,name+city,Priya Nair | Ahmedabad,0.462299,0.457734
R091,JOB001,R091_CF_DEGREE_AGE,degree+age,B.Sc | 33,0.462299,0.470667
R091,JOB001,R091_CF_COURSE_EXPERIENCE,course+experience,Management | 63,0.462299,0.39857
R091,JOB001,R091_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 63,0.462299,0.464537
R091,JOB001,R091_CF_NAME_AGE,name+age,Priya Nair | 33,0.462299,0.458759
R092,JOB018,R092_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Kolkata,0.550325,0.550456
R092,JOB018,R092_CF_DEGREE_COURSE,degree+course,LLB | Civil Engineering,0.550325,0.479737
R092,JOB018,R092_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.550325,0.547779
R092,JOB018,R092_CF_NAME_CITY,name+city,Ananya Iyer | Kolkata,0.550325,0.550879
R092,JOB018,R092_CF_DEGREE_AGE,degree+age,LLB | 37,0.550325,0.550325
R092,JOB018,R092_CF_COURSE_EXPERIENCE,course+experience,Civil Engineering | 60,0.550325,0.479756
R092,JOB018,R092_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 60,0.550325,0.549941
R092,JOB018,R092_CF_NAME_AGE,name+age,Ananya Iyer | 37,0.550325,0.550475
R093,JOB003,R093_CF_COLLEGE_CITY,college+city,BITS Pilani | Bangalore,0.487099,0.487494
R093,JOB003,R093_CF_DEGREE_COURSE,degree+course,B.A | Electronics and Telecommunication,0.487099,0.416727
R093,JOB003,R093_CF_COLLEGE_NAME,college+name,BITS Pilani | Arjun Sharma,0.487099,0.48753
R093,JOB003,R093_CF_NAME_CITY,name+city,Arjun Sharma | Bangalore,0.487099,0.488136
R093,JOB003,R093_CF_DEGREE_AGE,degree+age,B.A | 39,0.487099,0.487099
R093,JOB003,R093_CF_COURSE_EXPERIENCE,course+experience,Electronics and Telecommunication | 121,0.487099,0.416727
R093,JOB003,R093_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 121,0.487099,0.486967
R093,JOB003,R093_CF_NAME_AGE,name+age,Arjun Sharma | 39,0.487099,0.487911
R094,JOB025,R094_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Delhi,0.531708,0.530647
R094,JOB025,R094_CF_DEGREE_COURSE,degree+course,Bachelor | Mechanical Engineering,0.531708,0.390531
R094,JOB025,R094_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Arjun Sharma,0.531708,0.531376
R094,JOB025,R094_CF_NAME_CITY,name+city,Arjun Sharma | Delhi,0.531708,0.531141
R094,JOB025,R094_CF_DEGREE_AGE,degree+age,Bachelor | 34,0.531708,0.46112
R094,JOB025,R094_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 88,0.531708,0.46112
R094,JOB025,R094_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 88,0.531708,0.531144
R094,JOB025,R094_CF_NAME_AGE,name+age,Arjun Sharma | 34,0.531708,0.531711
R095,JOB013,R095_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Mumbai,0.406375,0.40357
R095,JOB013,R095_CF_DEGREE_COURSE,degree+course,MBA | Mechanical Engineering,0.406375,0.496821
R095,JOB013,R095_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Neha Kapoor,0.406375,0.398115
R095,JOB013,R095_CF_NAME_CITY,name+city,Neha Kapoor | Mumbai,0.406375,0.406404
R095,JOB013,R095_CF_DEGREE_AGE,degree+age,MBA | 35,0.406375,0.50553
R095,JOB013,R095_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 108,0.406375,0.405423
R095,JOB013,R095_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 108,0.406375,0.404208
R095,JOB013,R095_CF_NAME_AGE,name+age,Neha Kapoor | 35,0.406375,0.407085
R096,JOB024,R096_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Chennai,0.474675,0.473391
R096,JOB024,R096_CF_DEGREE_COURSE,degree+course,M.E. | Commerce,0.474675,0.408737
R096,JOB024,R096_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.474675,0.463407
R096,JOB024,R096_CF_NAME_CITY,name+city,Neha Kapoor | Chennai,0.474675,0.464057
R096,JOB024,R096_CF_DEGREE_AGE,degree+age,M.E. | 34,0.474675,0.407968
R096,JOB024,R096_CF_COURSE_EXPERIENCE,course+experience,Commerce | 108,0.474675,0.477858
R096,JOB024,R096_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.474675,0.473461
R096,JOB024,R096_CF_NAME_AGE,name+age,Neha Kapoor | 34,0.474675,0.462634
R097,JOB008,R097_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Hyderabad,0.41631,0.416396
R097,JOB008,R097_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.41631,0.416226
R097,JOB008,R097_CF_NAME_CITY,name+city,Vikram Reddy | Hyderabad,0.41631,0.416512
R097,JOB008,R097_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 75,0.41631,0.416238
R097,JOB008,R097_CF_NAME_AGE,name+age,Vikram Reddy | 34,0.41631,0.41634
R098,JOB007,R098_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Ahmedabad,0.507554,0.505838
R098,JOB007,R098_CF_DEGREE_COURSE,degree+course,BCA | Hotel Management,0.507554,0.418193
R098,JOB007,R098_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.507554,0.504934
R098,JOB007,R098_CF_NAME_CITY,name+city,Vikram Reddy | Ahmedabad,0.507554,0.504393
R098,JOB007,R098_CF_DEGREE_AGE,degree+age,BCA | 31,0.507554,0.420013
R098,JOB007,R098_CF_COURSE_EXPERIENCE,course+experience,Hotel Management | 36,0.507554,0.506157
R098,JOB007,R098_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 36,0.507554,0.505819
R098,JOB007,R098_CF_NAME_AGE,name+age,Vikram Reddy | 31,0.507554,0.504249
R099,JOB002,R099_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Kolkata,0.390493,0.393961
R099,JOB002,R099_CF_DEGREE_COURSE,degree+course,M.Tech | Business Administration,0.390493,0.391734
R099,JOB002,R099_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.390493,0.392861
R099,JOB002,R099_CF_NAME_CITY,name+city,Rohan Gupta | Kolkata,0.390493,0.391892
R099,JOB002,R099_CF_DEGREE_AGE,degree+age,M.Tech | 36,0.390493,0.389903
R099,JOB002,R099_CF_COURSE_EXPERIENCE,course+experience,Business Administration | 78,0.390493,0.390622
R099,JOB002,R099_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 78,0.390493,0.392856
R099,JOB002,R099_CF_NAME_AGE,name+age,Rohan Gupta | 36,0.390493,0.39041
R100,JOB021,R100_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Delhi,0.494523,0.493756
R100,JOB021,R100_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.494523,0.493124
R100,JOB021,R100_CF_NAME_CITY,name+city,Priya Nair | Delhi,0.494523,0.493507
R100,JOB021,R100_CF_DEGREE_AGE,degree+age,M.Sc | 32,0.494523,0.434523
R100,JOB021,R100_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 60,0.494523,0.494022
R100,JOB021,R100_CF_NAME_AGE,name+age,Priya Nair | 32,0.494523,0.493564
R101,JOB007,R101_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Delhi,0.426162,0.42706
R101,JOB007,R101_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Human Resources,0.426162,0.343116
R101,JOB007,R101_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.426162,0.426574
R101,JOB007,R101_CF_NAME_CITY,name+city,Ananya Iyer | Delhi,0.426162,0.426043
R101,JOB007,R101_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 27,0.426162,0.435234
R101,JOB007,R101_CF_COURSE_EXPERIENCE,course+experience,Human Resources | 29,0.426162,0.40809
R101,JOB007,R101_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 29,0.426162,0.499809
R101,JOB007,R101_CF_NAME_AGE,name+age,Ananya Iyer | 27,0.426162,0.430299
R102,JOB025,R102_CF_COLLEGE_CITY,college+city,BITS Pilani | Chennai,0.628376,0.624706
R102,JOB025,R102_CF_DEGREE_COURSE,degree+course,LLM | Electrical and Electronics Engineering,0.628376,0.484942
R102,JOB025,R102_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.628376,0.626257
R102,JOB025,R102_CF_NAME_CITY,name+city,Ishita Chopra | Chennai,0.628376,0.629488
R102,JOB025,R102_CF_DEGREE_AGE,degree+age,LLM | 28,0.628376,0.557788
R102,JOB025,R102_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 36,0.628376,0.556531
R102,JOB025,R102_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 36,0.628376,0.625854
R102,JOB025,R102_CF_NAME_AGE,name+age,Ishita Chopra | 28,0.628376,0.629686
R103,JOB018,R103_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Pune,0.543307,0.541725
R103,JOB018,R103_CF_DEGREE_COURSE,degree+course,Diploma | Computer Engineering,0.543307,0.403105
R103,JOB018,R103_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Arjun Sharma,0.543307,0.544891
R103,JOB018,R103_CF_NAME_CITY,name+city,Arjun Sharma | Pune,0.543307,0.545826
R103,JOB018,R103_CF_DEGREE_AGE,degree+age,Diploma | 37,0.543307,0.472719
R103,JOB018,R103_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 109,0.543307,0.473761
R103,JOB018,R103_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 109,0.543307,0.541498
R103,JOB018,R103_CF_NAME_AGE,name+age,Arjun Sharma | 37,0.543307,0.545947
R104,JOB020,R104_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Hyderabad,0.413582,0.405715
R104,JOB020,R104_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.413582,0.403324
R104,JOB020,R104_CF_NAME_CITY,name+city,Neha Kapoor | Hyderabad,0.413582,0.405692
R104,JOB020,R104_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.413582,0.406776
R104,JOB020,R104_CF_NAME_AGE,name+age,Neha Kapoor | 38,0.413582,0.406413
R105,JOB012,R105_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Ahmedabad,0.555538,0.554318
